Project,Date,Block,Treatment,Transect,Plot,Species,Cover class,Cover value
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,22,SOIL,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,26,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,26,ARFR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,26,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,26,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,26,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,26,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,26,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,26,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,26,SOIL,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,29,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,29,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,29,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,29,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,29,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,29,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,29,SOIL,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,33,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,33,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,33,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,33,HECO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,33,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,33,LITT,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,33,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,33,SOIL,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,37,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,37,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,37,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,37,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,37,ERCO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,37,HECO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,37,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,37,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,37,POSE,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,37,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,40,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,40,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,40,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,40,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,40,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,40,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,40,LITT,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,40,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,40,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,47,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,47,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,47,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,47,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,47,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,47,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,47,HECO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,47,KOMA,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,47,LITT,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,47,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,1,47,SOIL,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,7,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,7,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,7,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,7,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,7,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,8,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,8,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,8,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,8,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,8,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,8,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,11,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,11,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,11,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,11,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,11,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,11,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,11,POSE,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,19,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,19,ANMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,19,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,19,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,19,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,19,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,19,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,19,POSE,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,19,PSSP,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,23,ARFR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,23,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,23,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,23,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,23,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,23,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,23,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,30,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,30,ARFR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,30,ASAG,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,30,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,30,JUBA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,30,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,30,SOIL,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,33,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,33,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,33,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,33,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,33,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,33,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,33,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,33,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,33,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,42,ARFR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,42,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,42,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,42,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,42,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,42,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,43,ALCE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,43,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,43,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,43,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,43,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,43,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,2,43,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,1,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,1,ACRI,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,1,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,1,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,1,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,1,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,1,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,2,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,2,ARHO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,2,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,2,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,2,CASP,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,2,HECO,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,2,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,5,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,5,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,5,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,5,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,5,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,5,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,5,POSE,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,5,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,9,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,9,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,9,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,9,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,9,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,9,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,9,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,9,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,18,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,18,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,18,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,18,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,18,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,18,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,18,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,18,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,22,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,22,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,22,BRYO,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,22,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,22,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,22,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,22,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,22,PSSP,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,22,SECA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,22,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,26,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,26,ARFR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,26,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,26,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,26,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,26,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,26,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,26,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,35,ARFR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,35,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,35,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,35,JUBA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,35,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,35,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,35,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,35,SOIL,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,35,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,42,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,42,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,42,ARFR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,42,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,42,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,42,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,42,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,42,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,47,ARFR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,47,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,47,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,47,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,47,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,47,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,3,47,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,3,ACRI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,3,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,3,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,3,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,3,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,3,KOMA,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,3,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,3,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,12,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,12,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,12,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,12,FECE,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,12,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,12,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,12,LITT,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,12,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,12,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,18,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,18,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,18,ANMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,18,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,18,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,18,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,18,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,18,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,18,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,18,POSE,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,18,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,21,ANDI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,21,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,21,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,21,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,21,KOMA,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,21,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,21,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,21,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,22,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,22,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,22,BRYO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,22,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,22,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,22,LITT,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,22,SOIL,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,22,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,23,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,23,ANMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,23,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,23,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,23,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,23,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,23,LITT,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,23,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,27,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,27,BRYO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,27,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,27,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,27,LITT,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,27,POSE,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,27,SOIL,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,30,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,30,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,30,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,30,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,30,KOMA,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,30,LITT,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,30,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,30,SOIL,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,39,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,39,ANMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,39,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,39,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,39,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,39,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,39,LITT,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,39,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,39,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,47,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,47,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,47,GAAR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,47,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,47,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,47,LITT,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,47,POSE,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,4,47,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,9,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,9,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,9,HECO,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,9,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,13,ANMI,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,13,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,13,BRYO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,13,HECO,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,13,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,13,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,13,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,16,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,16,BRYO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,16,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,16,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,16,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,16,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,20,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,20,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,20,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,20,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,20,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,20,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,20,POPR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,25,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,25,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,25,ARFR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,25,ASAG,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,25,BRYO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,25,HECO,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,25,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,25,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,25,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,30,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,30,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,30,ERCO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,30,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,30,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,30,LITT,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,30,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,41,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",4,Control,5,41,BRYO,5,85
